Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
10-02-2022 06:19,193.189.58.87,160.81.52.167,51403,41924,ICMP,742,Control,FTP,IoC Detected,22.81,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Shlok Sharaf,Opera/8.92.(X11; Linux i686; ast-ES) Presto/2.9.179 Version/11.00,Segment A,"Thrissur, Andhra Pradesh",44.161.111.85,,,Server
31-07-2022 23:27,176.133.41.57,5.45.230.202,32699,56959,TCP,968,Data,DNS,IoC Detected,99.9,,DDoS,Known Pattern A,Blocked,Low,Jayant Yadav,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.0),Segment C,"Burhanpur, Madhya Pradesh",169.135.161.170,Log Data,Alert Data,Server
19-07-2022 02:02,118.29.13.41,133.183.33.143,2916,31688,TCP,157,Control,DNS,IoC Detected,50.97,,Intrusion,Known Pattern A,Blocked,High,Lakshay Yogi,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/48.0.889.0 Safari/535.2",Segment B,"Bhilwara, Odisha",183.51.17.242,Log Data,,Firewall
18-02-2022 19:06,163.127.228.86,32.193.25.36,22408,45054,UDP,841,Control,HTTP,IoC Detected,65.21,,DDoS,Known Pattern A,Ignored,Medium,Indrajit Setty,Opera/8.13.(Windows NT 6.2; mi-NZ) Presto/2.9.180 Version/11.00,Segment B,"Varanasi, Odisha",,,Alert Data,Firewall
31-12-2022 06:37,84.117.173.90,101.84.227.218,6125,3567,UDP,505,Control,HTTP,,13.5,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Romil Kannan,Opera/9.16.(X11; Linux i686; am-ET) Presto/2.9.176 Version/12.00,Segment C,"Bathinda, Tamil Nadu",182.205.28.232,,Alert Data,Firewall
18-02-2020 20:58,190.243.83.133,137.120.126.237,65139,48239,ICMP,1014,Data,HTTP,IoC Detected,40.64,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Umang Viswanathan,Opera/9.51.(Windows NT 5.1; lij-IT) Presto/2.9.167 Version/11.00,Segment C,"Tadipatri, Haryana",,,,Server
04-10-2020 17:07,116.125.82.172,14.127.48.103,62877,6871,TCP,482,Control,HTTP,,72.23,,Malware,Known Pattern B,Ignored,High,Seher Sachdev,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/8037-05-26 17:53:14 Firefox/10.0,Segment B,"Jamshedpur, Nagaland",136.12.94.37,Log Data,,Firewall
14-06-2020 02:00,168.28.133.117,153.42.181.205,2879,28918,ICMP,1042,Data,FTP,IoC Detected,71.87,,Intrusion,Known Pattern A,Ignored,Medium,Zeeshan Anne,Opera/9.58.(Windows CE; nl-AW) Presto/2.9.178 Version/12.00,Segment C,"Rampur, Karnataka",160.12.34.170,,Alert Data,Server
04-12-2020 12:11,123.190.162.101,28.250.78.158,23956,14810,ICMP,737,Control,DNS,,26.05,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Vedika Bail,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6 rv:6.0; ha-NG) AppleWebKit/532.11.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.11.1",Segment A,"Korba, Nagaland",145.140.165.245,,Alert Data,Server
10-04-2023 22:53,126.230.177.171,180.78.76.66,24270,32887,TCP,681,Data,HTTP,,70.11,,Intrusion,Known Pattern B,Ignored,Medium,Hansh Kakar,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),Segment C,"Siwan, Bihar",82.112.129.238,Log Data,Alert Data,Firewall
08-08-2021 16:09,192.141.87.76,153.245.185.168,33363,20031,ICMP,1019,Control,FTP,IoC Detected,5.72,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Rohan Dutt,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.1),Segment C,"Mau, Uttarakhand",34.245.50.213,,Alert Data,Firewall
25-06-2020 17:24,13.14.213.10,78.177.202.79,6858,30700,TCP,918,Data,HTTP,,82.53,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Ishaan Ram,Opera/9.84.(X11; Linux x86_64; mk-MK) Presto/2.9.185 Version/11.00,Segment B,"Kanpur, Bihar",85.34.124.209,Log Data,Alert Data,Firewall
30-04-2021 18:55,148.190.21.116,183.88.251.80,6294,5190,UDP,1489,Data,FTP,,47.02,,Malware,Known Pattern B,Ignored,Low,Indrajit Jayaraman,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),Segment C,"Hajipur, Uttar Pradesh",,,,Firewall
18-09-2020 21:13,192.31.158.48,218.151.166.180,31366,10979,TCP,1334,Data,DNS,,97.52,,DDoS,Known Pattern B,Logged,Medium,Tara Subramanian,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.816.0 Safari/536.0",Segment B,"Sangli-Miraj & Kupwad, Telangana",28.179.167.109,Log Data,,Firewall
20-08-2023 23:26,90.73.51.114,68.43.138.28,6287,39324,ICMP,1480,Data,FTP,,65.16,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Ishita Zachariah,"Mozilla/5.0 (Windows 95) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/58.0.832.0 Safari/532.1",Segment B,"Nangloi Jat, Kerala",175.234.60.148,,Alert Data,Server
25-09-2020 16:58,131.250.55.93,5.158.59.215,23426,21665,ICMP,437,Control,FTP,IoC Detected,2.7,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Zoya Gola,Opera/9.26.(Windows 98; Win 9x 4.90; rw-RW) Presto/2.9.173 Version/10.00,Segment C,"Asansol, Haryana",202.186.133.20,,,Server
19-02-2020 00:57,37.158.19.174,89.227.239.142,50335,1802,UDP,662,Data,HTTP,IoC Detected,27.64,Alert Triggered,DDoS,Known Pattern B,Logged,High,Romil Soman,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2 rv:6.0; mai-IN) AppleWebKit/532.21.5 (KHTML, like Gecko) Version/4.1 Safari/532.21.5",Segment A,"Jammu, Bihar",27.9.32.23,,,Firewall
30-07-2023 09:35,41.45.53.229,37.237.223.201,2540,48961,TCP,148,Control,HTTP,,42.79,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Kaira Bhatnagar,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment C,"Haldia, Odisha",,,Alert Data,Server
18-09-2023 17:58,55.239.174.129,97.169.103.88,41971,21744,UDP,323,Control,FTP,IoC Detected,40.9,,DDoS,Known Pattern A,Blocked,Low,Yuvaan Din,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment C,"Anantapur, Haryana",,,Alert Data,Server
04-08-2023 18:26,88.2.18.34,181.219.53.179,23268,19474,ICMP,1325,Control,FTP,IoC Detected,83.55,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Ehsaan Talwar,Mozilla/5.0 (Windows NT 4.0; si-LK; rv:1.9.0.20) Gecko/6969-03-07 22:39:18 Firefox/3.6.6,Segment C,"Satna, Arunachal Pradesh",,,Alert Data,Firewall
30-03-2023 05:12,122.177.137.100,86.170.39.119,61029,59899,TCP,247,Data,FTP,,21.59,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Parinaaz Dubey,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; tr-TR) AppleWebKit/534.46.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.46.3",Segment A,"Bhavnagar, Mizoram",,,,Server
27-03-2023 10:14,166.12.62.132,135.21.143.84,51647,47032,ICMP,1344,Data,FTP,IoC Detected,54.25,,Malware,Known Pattern B,Logged,Medium,Taimur Vyas,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.0),Segment B,"Karaikudi, Andhra Pradesh",,Log Data,,Server
23-02-2022 04:27,200.5.137.192,108.86.137.250,5704,24374,TCP,416,Data,DNS,IoC Detected,16.4,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Ivana Tiwari,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.40.2 (KHTML, like Gecko) Version/5.0.2 Safari/532.40.2",Segment B,"Chennai, Tripura",4.6.170.207,Log Data,Alert Data,Firewall
02-07-2023 20:00,181.120.82.230,39.224.36.31,46797,1589,TCP,307,Data,FTP,,73.71,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Riya Kale,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; fa-IR) AppleWebKit/534.39.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.39.1",Segment C,"Shimoga, Telangana",149.176.122.105,,,Firewall
01-03-2021 08:24,131.194.138.242,132.229.4.173,17118,49463,ICMP,326,Data,HTTP,,6.67,,Malware,Known Pattern B,Logged,Low,Nitara Sur,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Segment A,"Bokaro, Kerala",63.212.33.178,Log Data,Alert Data,Server
03-06-2023 05:49,143.23.218.144,38.34.12.155,49963,48173,ICMP,1095,Control,HTTP,IoC Detected,46.5,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Eva Sura,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3; rv:1.9.2.20) Gecko/7071-01-09 21:38:09 Firefox/3.6.16,Segment B,"Satara, Andhra Pradesh",,,Alert Data,Firewall
23-03-2023 02:13,129.192.220.251,144.88.146.122,14115,30158,TCP,1191,Data,FTP,,36.06,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Adira Bajwa,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/33.0.839.0 Mobile/85W133 Safari/535.2",Segment C,"Dindigul, Punjab",7.136.125.15,Log Data,Alert Data,Server
11-03-2023 04:32,46.219.0.163,67.250.157.194,45415,39111,ICMP,1416,Control,FTP,,27.62,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Rati Ahuja,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.0),Segment C,"Jaunpur, Nagaland",,,,Server
30-11-2022 11:28,118.248.153.159,202.116.195.0,64451,13982,ICMP,642,Control,DNS,,90.44,Alert Triggered,Malware,Known Pattern B,Logged,Low,Manikya Master,Opera/8.99.(X11; Linux x86_64; bo-IN) Presto/2.9.189 Version/10.00,Segment A,"Hapur, Andhra Pradesh",,Log Data,,Server
27-09-2021 21:50,112.60.216.114,144.196.152.146,17721,49483,TCP,924,Data,HTTP,IoC Detected,80.74,,Intrusion,Known Pattern A,Blocked,High,Myra Ramakrishnan,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/3332-03-20 08:08:57 Firefox/3.8,Segment B,"Howrah, Telangana",,Log Data,,Server
16-05-2023 23:35,222.108.103.187,47.122.80.26,27157,38359,UDP,1334,Control,HTTP,IoC Detected,76.53,Alert Triggered,DDoS,Known Pattern B,Logged,High,Nitara Solanki,Opera/9.68.(X11; Linux x86_64; km-KH) Presto/2.9.162 Version/10.00,Segment A,"Asansol, Jharkhand",,Log Data,Alert Data,Firewall
23-08-2020 05:03,38.103.249.206,134.157.89.36,23755,29443,UDP,273,Control,HTTP,,31.51,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Veer Shah,Mozilla/5.0 (Android 5.0.1; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,Segment B,"Thoothukudi, Andhra Pradesh",99.135.206.112,,Alert Data,Firewall
11-09-2020 15:21,22.47.9.144,51.43.56.99,49473,15962,ICMP,1031,Control,FTP,,12.04,,Intrusion,Known Pattern B,Ignored,Medium,Vihaan Gokhale,Opera/8.79.(X11; Linux x86_64; af-ZA) Presto/2.9.172 Version/10.00,Segment B,"Parbhani, Bihar",118.55.222.100,,,Firewall
23-06-2023 02:47,213.253.86.203,150.195.142.21,6273,34508,ICMP,1187,Data,FTP,IoC Detected,3.39,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Biju Bahri,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0; rv:1.9.4.20) Gecko/5883-06-25 14:58:02 Firefox/3.6.12,Segment A,"Bhind, Telangana",7.39.193.108,,Alert Data,Firewall
08-07-2023 18:01,185.212.35.187,7.144.161.242,65521,45643,UDP,406,Control,FTP,IoC Detected,44.55,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Elakshi Yadav,Opera/8.64.(X11; Linux i686; unm-US) Presto/2.9.171 Version/12.00,Segment C,"Shahjahanpur, Telangana",72.52.120.111,,Alert Data,Server
12-07-2022 02:36,142.151.225.203,56.108.198.195,53209,2501,UDP,1440,Data,DNS,IoC Detected,16.71,,Malware,Known Pattern A,Ignored,Medium,Inaaya  Bumb,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.0),Segment B,"Patiala, Tripura",116.69.168.78,,,Firewall
28-04-2021 14:57,59.205.222.191,82.101.29.145,16518,38645,TCP,1364,Control,HTTP,,95.64,Alert Triggered,Malware,Known Pattern A,Ignored,High,Nirvaan Walia,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/27.0.882.0 Mobile/28N841 Safari/532.1",Segment B,"Berhampore, Himachal Pradesh",15.112.234.31,Log Data,,Server
17-02-2021 07:12,35.218.189.39,71.57.96.53,1089,52419,TCP,818,Data,HTTP,IoC Detected,47.37,,DDoS,Known Pattern B,Logged,Medium,Sumer Kapur,Opera/9.93.(Windows NT 4.0; ps-AF) Presto/2.9.170 Version/10.00,Segment C,"Muzaffarpur, Haryana",98.150.94.74,Log Data,,Firewall
11-09-2020 06:39,78.187.61.163,137.81.119.157,38780,53350,UDP,152,Control,FTP,,87.88,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Hrishita Zacharia,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_1 rv:2.0; lb-LU) AppleWebKit/531.38.1 (KHTML, like Gecko) Version/4.1 Safari/531.38.1",Segment B,"Guntakal, West Bengal",,Log Data,Alert Data,Server
20-07-2020 22:33,117.39.62.51,208.68.188.132,17680,63472,UDP,1159,Data,DNS,IoC Detected,40.31,,Intrusion,Known Pattern B,Ignored,High,Kavya Rout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1; rv:1.9.4.20) Gecko/3022-09-14 21:18:44 Firefox/10.0,Segment B,"Begusarai, Assam",,Log Data,,Firewall
26-01-2023 13:18,148.109.46.104,204.235.195.101,51623,7972,UDP,1411,Control,HTTP,IoC Detected,50.65,Alert Triggered,Malware,Known Pattern A,Ignored,High,Mohanlal Bhavsar,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),Segment A,"Giridih, Bihar",61.249.1.193,,Alert Data,Server
09-05-2022 06:58,41.51.87.35,18.85.14.53,34990,42887,UDP,117,Data,DNS,IoC Detected,25.96,,DDoS,Known Pattern B,Ignored,High,Neysa Vaidya,Mozilla/5.0 (Windows NT 4.0; ast-ES; rv:1.9.0.20) Gecko/9353-10-20 17:37:50 Firefox/5.0,Segment C,"Amritsar, Chhattisgarh",,,Alert Data,Server
28-07-2023 10:36,181.235.221.136,21.56.242.114,29935,40535,UDP,811,Data,HTTP,IoC Detected,82.9,,DDoS,Known Pattern A,Ignored,Low,Divij Divan,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.853.0 Safari/531.2",Segment A,"Jalandhar, Andhra Pradesh",63.190.20.165,,,Server
12-05-2023 14:59,100.23.162.27,214.12.118.207,64933,54151,ICMP,164,Control,FTP,IoC Detected,91.64,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Parinaaz Din,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),Segment A,"Haridwar, Nagaland",,,Alert Data,Firewall
30-07-2023 04:51,183.17.180.250,117.59.124.63,43151,26147,TCP,444,Control,FTP,,78.82,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Vivaan Das,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),Segment A,"Bhiwandi, Telangana",,Log Data,Alert Data,Server
02-02-2021 04:53,99.14.189.142,217.75.82.37,30266,22421,ICMP,328,Control,HTTP,IoC Detected,9.73,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Dharmajan Barman,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/44.0.825.0 Safari/534.1",Segment C,"Meerut, Uttar Pradesh",87.62.129.216,,Alert Data,Firewall
29-08-2020 11:42,54.109.62.111,1.203.249.111,54595,37467,ICMP,219,Control,DNS,IoC Detected,97.01,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Samarth Gill,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:5.0; cy-GB) AppleWebKit/535.18.1 (KHTML, like Gecko) Version/4.0.1 Safari/535.18.1",Segment A,"Salem, Assam",,,,Firewall
14-04-2022 10:55,66.178.75.212,185.55.168.248,35157,7108,TCP,1368,Data,FTP,,8.68,,DDoS,Known Pattern B,Logged,Medium,Zara Halder,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/18.6b1734.0 Mobile/39Q264 Safari/531.0",Segment C,"Pali, Gujarat",53.191.177.250,,Alert Data,Firewall
02-02-2022 22:18,10.5.36.191,13.144.106.61,10127,18964,ICMP,91,Data,FTP,,52.98,Alert Triggered,Malware,Known Pattern B,Logged,Low,Ehsaan Bassi,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; kk-KZ) AppleWebKit/531.28.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.28.2",Segment A,"Uluberia, Haryana",,,,Firewall
05-03-2023 22:27,194.51.140.172,209.56.207.9,24055,39484,TCP,129,Control,FTP,IoC Detected,94.6,,DDoS,Known Pattern B,Ignored,High,Advika Baria,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/28.0.871.0 Safari/531.1",Segment B,"Jalgaon, Haryana",23.98.253.239,Log Data,Alert Data,Server
09-01-2022 00:35,167.125.172.158,154.148.111.225,53507,30310,UDP,398,Data,HTTP,IoC Detected,36.34,Alert Triggered,DDoS,Known Pattern A,Logged,High,Jayesh Thakkar,Opera/9.41.(X11; Linux x86_64; cy-GB) Presto/2.9.164 Version/12.00,Segment A,"Bhiwani, Maharashtra",,,Alert Data,Server
26-02-2020 14:39,53.137.227.233,11.9.47.197,32868,52247,ICMP,486,Data,FTP,,52.47,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Charvi Andra,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ne-NP) AppleWebKit/535.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.14.3",Segment C,"Mirzapur, Odisha",19.137.236.126,,Alert Data,Server
14-04-2023 20:48,76.183.91.169,143.7.54.36,22210,34947,TCP,1001,Control,HTTP,IoC Detected,4.85,Alert Triggered,Malware,Known Pattern B,Ignored,High,Pari Ramaswamy,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/55.0.866.0 Safari/533.1",Segment A,"Kamarhati, Haryana",41.131.57.141,,,Firewall
28-07-2020 12:02,147.200.153.117,116.68.49.63,60476,39637,TCP,965,Data,DNS,,99.51,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Renee Tak,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/51.0.895.0 Safari/535.2",Segment C,"Purnia, Manipur",145.108.113.200,Log Data,,Firewall
20-05-2022 08:58,219.229.68.219,38.74.58.200,42357,11166,UDP,1149,Control,FTP,IoC Detected,12.19,Alert Triggered,DDoS,Known Pattern A,Logged,High,Aarav Ahluwalia,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/37.0.849.0 Mobile/73F601 Safari/533.1",Segment B,"Patna, Sikkim",3.171.40.254,Log Data,,Firewall
11-11-2022 20:02,108.49.85.227,201.152.157.206,6236,1150,ICMP,1412,Control,DNS,,67.21,,Malware,Known Pattern B,Logged,Low,Farhan Mallick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/25.0.865.0 Safari/531.2",Segment B,"Orai, Goa",,,,Firewall
30-01-2020 23:18,148.249.235.33,12.242.180.236,62621,55342,ICMP,501,Control,DNS,IoC Detected,92.01,,Intrusion,Known Pattern A,Logged,Low,Vedika Dhar,Opera/9.80.(X11; Linux x86_64; am-ET) Presto/2.9.185 Version/10.00,Segment B,"Siwan, Arunachal Pradesh",,,,Server
05-06-2020 09:42,1.158.191.84,177.161.182.145,32324,33085,ICMP,360,Data,HTTP,IoC Detected,30.13,,Intrusion,Known Pattern A,Blocked,High,Riya Rege,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0; rv:1.9.6.20) Gecko/9525-07-11 05:53:38 Firefox/3.6.17,Segment B,"Katihar, Jharkhand",120.49.89.154,Log Data,,Server
13-03-2020 05:42,144.105.191.10,61.36.203.99,57909,52486,ICMP,581,Control,HTTP,IoC Detected,35.76,,Malware,Known Pattern B,Ignored,High,Vanya Barad,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),Segment C,"Anantapuram, Uttar Pradesh",47.211.248.62,,,Server
12-12-2020 08:43,91.79.131.7,46.206.159.61,22407,7037,UDP,697,Control,HTTP,IoC Detected,85.6,,Malware,Known Pattern B,Blocked,High,Taimur Chopra,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/43.0.812.0 Safari/532.2",Segment A,"Thrissur, Haryana",,,Alert Data,Firewall
02-07-2022 00:06,205.172.254.67,126.218.199.170,62860,30567,TCP,899,Data,FTP,,15.42,Alert Triggered,Malware,Known Pattern A,Logged,Low,Dhruv Jani,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/6254-04-20 06:05:10 Firefox/3.8,Segment A,"Kakinada, Bihar",82.166.222.51,,Alert Data,Server
31-12-2022 00:44,146.215.196.21,14.146.2.98,63416,25558,UDP,826,Control,FTP,,56.18,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Seher Ratti,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8; rv:1.9.6.20) Gecko/7158-08-10 09:10:03 Firefox/3.6.19,Segment A,"Kolhapur, Jharkhand",155.244.206.2,Log Data,Alert Data,Server
12-12-2022 08:24,9.92.251.41,215.189.48.104,24095,30014,UDP,845,Control,HTTP,IoC Detected,72.86,,Malware,Known Pattern A,Ignored,Medium,Damini Bora,Mozilla/5.0 (Android 8.1.0; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,Segment B,"Kozhikode, Odisha",34.197.160.114,Log Data,,Firewall
19-07-2020 04:02,165.35.205.70,5.101.143.184,52780,59487,ICMP,152,Data,HTTP,IoC Detected,25.92,,Intrusion,Known Pattern B,Ignored,Medium,Hazel Mallick,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/58.0.831.0 Safari/533.0",Segment B,"Purnia, Goa",158.124.52.100,Log Data,Alert Data,Firewall
24-02-2021 08:48,10.143.84.230,28.36.243.184,14136,57069,UDP,189,Control,FTP,IoC Detected,80.03,,Intrusion,Known Pattern B,Blocked,Medium,Dharmajan Dhingra,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment A,"Tiruvottiyur, Maharashtra",,Log Data,Alert Data,Server
18-03-2020 05:09,92.47.63.214,11.65.230.242,22762,2763,TCP,205,Data,DNS,IoC Detected,6.6,,Malware,Known Pattern B,Logged,High,Hiran Deep,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0; rv:1.9.6.20) Gecko/3238-10-24 15:02:23 Firefox/13.0,Segment B,"Ratlam, Tripura",,Log Data,Alert Data,Server
24-05-2021 04:59,63.121.245.155,25.224.169.131,56969,58098,ICMP,1316,Data,DNS,,63.14,Alert Triggered,Malware,Known Pattern A,Ignored,High,Hazel Chana,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.37.5 (KHTML, like Gecko) Version/5.0 Safari/535.37.5",Segment B,"Rohtak, Goa",27.34.250.33,Log Data,Alert Data,Firewall
22-06-2022 16:49,5.227.83.233,29.64.250.120,11433,28207,TCP,773,Control,HTTP,IoC Detected,94.7,Alert Triggered,Malware,Known Pattern A,Logged,High,Hunar Bhatnagar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4 rv:4.0; ss-ZA) AppleWebKit/532.6.6 (KHTML, like Gecko) Version/4.1 Safari/532.6.6",Segment C,"Bokaro, Uttar Pradesh",,Log Data,,Server
04-04-2020 18:34,71.110.100.241,51.201.200.18,25979,55831,TCP,157,Control,FTP,,86.75,,Intrusion,Known Pattern A,Ignored,Low,Kaira Sha,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/58.0.830.0 Mobile/15Z574 Safari/531.2",Segment B,"Siwan, Andhra Pradesh",124.93.102.69,Log Data,,Server
11-09-2021 07:34,220.207.59.205,197.159.134.56,31845,27083,UDP,609,Control,FTP,,61.14,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Hunar Buch,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6 rv:2.0; kk-KZ) AppleWebKit/531.20.6 (KHTML, like Gecko) Version/4.0 Safari/531.20.6",Segment A,"Nagaon, Tripura",,,,Firewall
31-08-2022 18:13,157.217.184.247,22.70.205.54,41678,65047,ICMP,172,Control,DNS,IoC Detected,62.98,Alert Triggered,Malware,Known Pattern B,Ignored,High,Stuvan Raval,Mozilla/5.0 (Windows NT 6.2; az-IN; rv:1.9.2.20) Gecko/2993-08-18 08:30:46 Firefox/3.8,Segment C,"Guna, Manipur",,,,Firewall
01-12-2020 00:42,62.212.241.112,158.238.187.203,20659,63143,UDP,343,Data,DNS,IoC Detected,49.43,,DDoS,Known Pattern B,Logged,High,Jhanvi Suri,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/26.0.819.0 Safari/536.1",Segment B,"Ghaziabad, Arunachal Pradesh",11.48.152.54,Log Data,Alert Data,Firewall
02-11-2022 13:20,20.166.219.17,202.70.105.178,22737,9545,ICMP,369,Data,DNS,,50.14,,Intrusion,Known Pattern A,Logged,Medium,Rati Wali,Opera/8.10.(Windows NT 5.1; gv-GB) Presto/2.9.171 Version/12.00,Segment A,"Morena, Himachal Pradesh",,Log Data,Alert Data,Server
23-07-2023 12:12,216.58.61.203,108.174.82.67,42913,43185,TCP,422,Data,HTTP,,73.69,,Intrusion,Known Pattern A,Ignored,Medium,Pihu Thaman,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.1),Segment B,"Silchar, West Bengal",214.214.227.181,,Alert Data,Firewall
